id,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,FoM,Gain,PM,GBW,Power
4139,0,0,0,2,0,0,0,5,5,9,0,5,0,6,20,2,5,6,0,5,0,9,20,5,0,83663.6,87.77844130911066,9.743175974,4.908502227169857,586.6950773299088
4140,0,0,0,2,0,0,0,5,3,5,0,5,0,6,4,2,3,6,0,5,0,5,4,5,0,234650,82.58327863766297,49.83791757440603,2.511083749570883,107.0140102097116
4141,0,0,3,1,0,0,0,5,6,6,3,5,0,6,20,1,6,6,0,5,0,6,20,5,0,162850,89.23661164974439,-4.035935773,3.125671459739241,191.9356131
4142,0,0,3,1,0,0,0,5,7,5,3,5,0,6,18,1,7,6,0,5,0,5,18,5,0,219863,32.42544383569755,54.12942510105979,1.938619968829356,88.17399785
4143,0,0,3,3,0,0,0,5,3,6,3,5,0,6,13,3,3,6,0,5,0,6,13,5,0,94676.5,68.13783967418287,2.183202031585301,1.024330589,108.19269717883425
4144,0,0,0,2,0,0,0,5,0,8,0,5,0,6,4,2,0,6,0,5,0,8,4,5,0,500989,101.8172058921063,-1.231669691,4.1406551792097295,82.64962263
4145,0,0,0,2,0,0,0,5,4,6,0,5,0,6,21,2,4,6,0,5,0,6,21,5,0,181221,-8.980017191,54.36429237093106,6.360098749355533,350.9581532689662
4146,0,0,3,0,0,0,0,5,5,0,3,5,0,6,10,0,5,6,0,5,0,0,10,5,0,161989,83.23477973029115,31.71750157614786,2.4357868004834557,150.36742003984565
4147,0,0,0,4,0,0,0,5,7,5,0,5,0,6,17,4,7,6,0,5,0,5,17,5,0,197934,35.9547899,29.58634372889958,2.866070432082236,144.7992983561306
4148,0,0,0,3,0,0,0,5,8,9,0,5,0,6,14,3,8,6,0,5,0,9,14,5,0,143329,98.82609338095457,-5.437227477,4.495793760725024,313.66951284980877
4149,0,0,2,2,0,0,0,5,10,7,2,5,0,6,1,2,10,6,0,5,0,7,1,5,0,173691,53.27241056288155,-20.00051563,2.6182847703227767,150.74383648679418
4150,0,0,0,1,0,0,0,5,0,8,0,5,0,6,1,1,0,6,0,5,0,8,1,5,0,441024,55.66913640012213,55.23854250590631,3.7101816949226234,84.12652587892322
4151,0,0,4,3,0,0,0,5,2,9,4,5,0,6,11,3,2,6,0,5,0,9,11,5,0,91411.5,67.40001304866355,59.18949414680976,1.1642204469541648,127.36039195879783
4152,0,0,0,1,0,0,0,5,6,5,0,5,0,6,10,1,6,6,0,5,0,5,10,5,0,117661,80.05317962699314,44.03480349089348,2.581192972105104,219.3754066432466
4153,0,0,3,1,0,0,0,5,5,8,3,5,0,6,6,1,5,6,0,5,0,8,6,5,0,136796,85.75409533630493,15.45385325911035,3.516151124592675,257.0361066546299
4154,0,0,2,1,0,0,0,5,8,9,2,5,0,6,20,1,8,6,0,5,0,9,20,5,0,181004,99.70259554396215,6.393560927782089,3.632217216773417,200.67054964384303
4155,0,0,2,4,0,0,0,5,10,5,2,5,0,6,10,4,10,6,0,5,0,5,10,5,0,169175,105.5969961035773,-48.44792258,2.054334256174725,121.43249630115116
4156,0,0,1,0,0,0,0,5,10,0,1,5,0,6,16,0,10,6,0,5,0,0,16,5,0,126991,-6.122945919,179.7926185968852,3.004464059664818,236.5887393
4157,0,0,0,1,0,0,0,5,4,6,0,5,0,6,18,1,4,6,0,5,0,6,18,5,0,494422,44.22982763810783,54.99634889372098,3.589819891815261,72.60639477643109
4158,0,0,4,4,0,0,0,5,2,9,4,5,0,6,17,4,2,6,0,5,0,9,17,5,0,293771,38.26984916822325,13.68558843,4.044309902248421,137.66879311601286
4159,0,0,3,2,0,0,0,5,3,1,3,5,0,6,18,2,3,6,0,5,0,1,18,5,0,265915,38.83698280822409,-44.38565009,3.7691624783877677,141.74313139115011
4160,0,0,1,0,0,0,0,5,0,2,1,5,0,6,9,0,0,6,0,5,0,2,9,5,0,337094,86.26365520724843,66.90702185976687,2.590653992988536,76.85256910501332
4161,0,0,1,0,0,0,0,5,4,9,1,5,0,6,15,0,4,6,0,5,0,9,15,5,0,139416,33.08559885,51.49244270794581,2.2238019933164312,159.5083773251586
4162,0,0,3,0,0,0,0,5,1,7,3,5,0,6,17,0,1,6,0,5,0,7,17,5,0,75106.5,39.00974955447082,23.58527181547855,2.7236713199166487,362.64122544874925
4163,0,0,1,2,0,0,0,5,7,8,1,5,0,6,8,2,7,6,0,5,0,8,8,5,0,336482,97.73529268392801,4.295709234446904,5.741556877730043,170.63488916881272
4164,0,0,2,1,0,0,0,5,1,0,2,5,0,6,1,1,1,6,0,5,0,0,1,5,0,315089,56.82064619420519,56.03545977332676,3.164569532332982,100.4341482036181
4165,0,0,2,1,0,0,0,5,10,5,2,5,0,6,0,1,10,6,0,5,0,5,0,5,0,175519,96.78773194,18.62470451945858,2.884137971,164.32055622571346
4166,0,0,1,4,0,0,0,5,7,0,1,5,0,6,13,4,7,6,0,5,0,0,13,5,0,278238,75.16188932761452,55.48236004973058,3.072094926839693,110.41248595949126
4167,0,0,2,1,0,0,0,5,10,0,2,5,0,6,19,1,10,6,0,5,0,0,19,5,0,164269,37.72676243587514,-24.81278262,2.954994727038995,179.88754585703907
4168,0,0,4,1,0,0,0,5,9,2,4,5,0,6,18,1,9,6,0,5,0,2,18,5,0,411925,39.74988228640674,55.09624726569647,3.210665722126346,77.94296831040471
4169,0,0,4,1,0,0,0,5,10,6,4,5,0,6,19,1,10,6,0,5,0,6,19,5,0,155808,33.21943067639814,-22.03806971,5.122849508767006,328.7924566624952
4170,0,0,4,2,0,0,0,5,9,10,4,5,0,6,20,2,9,6,0,5,0,10,20,5,0,270631,95.77623605251425,7.019598701758892,3.679456971,135.95844417307666
4171,0,0,1,0,0,0,0,5,5,2,1,5,0,6,19,0,5,6,0,5,0,2,19,5,0,73126.6,27.03334946180297,58.10169645694885,0.8393739647163077,114.78367170308857
4172,0,0,4,2,0,0,0,5,2,5,4,5,0,6,12,2,2,6,0,5,0,5,12,5,0,162724,98.57649509464417,-1.056661095,1.9496442105497032,119.8129477243494
4173,0,0,1,1,0,0,0,5,1,6,1,5,0,6,4,1,1,6,0,5,0,6,4,5,0,428009,88.02945119541172,57.16422110253926,3.381267671535912,78.99991989738328
4174,0,0,0,0,0,0,0,5,0,8,0,5,0,6,6,0,0,6,0,5,0,8,6,5,0,297603,86.70491564933769,54.40663591774025,2.5025487377912308,84.09017173184512
4175,0,0,2,3,0,0,0,5,2,5,2,5,0,6,4,3,2,6,0,5,0,5,4,5,0,156861,86.75965026417414,9.399885130877768,1.604742549907374,102.30347568276206
4176,0,0,1,0,0,0,0,5,2,2,1,5,0,6,23,0,2,6,0,5,0,2,23,5,0,302679,29.72913062456429,44.74578238225694,2.847556610843444,94.07843328554158
4177,0,0,1,0,0,0,0,5,5,0,1,5,0,6,9,0,5,6,0,5,0,0,9,5,0,156814,83.71883019277828,44.95080631279934,2.513986094,160.31643182278432
4178,0,0,1,2,0,0,0,5,7,1,1,5,0,6,22,2,7,6,0,5,0,1,22,5,0,330830,37.81714363527972,60.24106533355123,2.6230942494396277,79.28828248464853
4179,0,0,2,1,0,0,0,5,2,6,2,5,0,6,19,1,2,6,0,5,0,6,19,5,0,156856,37.45268558,-23.12750069,2.1552653099620938,137.40407188517455
4180,0,0,3,4,0,0,0,5,5,7,3,5,0,6,15,4,5,6,0,5,0,7,15,5,0,51875.7,42.38962843783546,47.08659365794388,1.035282981847699,199.56993001495863
4181,0,0,4,4,0,0,0,5,5,7,4,5,0,6,22,4,5,6,0,5,0,7,22,5,0,125348,45.36540083,51.73463869063221,3.270454536539962,260.9099895123945
4182,0,0,3,3,0,0,0,5,5,7,3,5,0,6,15,3,5,6,0,5,0,7,15,5,0,62497.1,40.00558972078355,-27.17719153,3.646802836144541,583.5155289036677
4183,0,0,3,4,0,0,0,5,8,7,3,5,0,6,2,4,8,6,0,5,0,7,2,5,0,110296,98.21236741016318,22.86477129478699,2.6514564854997706,240.3946186171548
4184,0,0,0,2,0,0,0,5,7,9,0,5,0,6,16,2,7,6,0,5,0,9,16,5,0,213758,-9.372690315,71.53130772626305,4.502809034984403,210.64984865990527
4185,0,0,2,1,0,0,0,5,6,4,2,5,0,6,4,1,6,6,0,5,0,4,4,5,0,177841,85.44597498430102,47.26810030631825,2.492271585299306,140.1404392
4186,0,0,1,1,0,0,0,5,4,4,1,5,0,6,10,1,4,6,0,5,0,4,10,5,0,308131,85.37650754472564,55.82154271851376,3.0486955843813908,98.94154059089773
4187,0,0,0,0,0,0,0,5,3,7,0,5,0,6,1,0,3,6,0,5,0,7,1,5,0,228409,50.89456883352064,54.47448017965856,2.550836280003326,111.67844874778692
4188,0,0,4,0,0,0,0,5,4,6,4,5,0,6,8,0,4,6,0,5,0,6,8,5,0,301931,93.05491867865469,49.44376549173069,2.9324132234414892,97.12196572864295
4189,0,0,4,4,0,0,0,5,6,9,4,5,0,6,5,4,6,6,0,5,0,9,5,5,0,168614,83.63860312746868,40.42569185032695,2.405555851,142.66643644646828
4190,0,0,4,1,0,0,0,5,9,0,4,5,0,6,23,1,9,6,0,5,0,0,23,5,0,238785,-8.633097421,61.32377931,5.976626868368735,250.29322898711118
4191,0,0,1,4,0,0,0,5,1,2,1,5,0,6,2,4,1,6,0,5,0,2,2,5,0,326535,86.95880639387305,55.09745831939742,2.900339441,88.82170184466443
4192,0,0,3,0,0,0,0,5,10,3,3,5,0,6,1,0,10,6,0,5,0,3,1,5,0,147933,54.82413782584643,38.13759132774849,2.170596307918604,146.72833701193136
4193,0,0,2,2,0,0,0,5,6,10,2,5,0,6,24,2,6,6,0,5,0,10,24,5,0,99593.2,102.7606658,103.7453124,4.193978746969935,421.1109540581019
4194,0,0,4,1,0,0,0,5,0,1,4,5,0,6,3,1,0,6,0,5,0,1,3,5,0,375734,46.56510773104532,53.92795257331341,1.5750368534231949,41.918933432247144
4195,0,0,1,4,0,0,0,5,5,7,1,5,0,6,14,4,5,6,0,5,0,7,14,5,0,23322.2,71.03603151015756,179.7239406210358,1.564093708363675,670.6458689
4196,0,0,0,0,0,0,0,5,6,9,0,5,0,6,16,0,6,6,0,5,0,9,16,5,0,140895,-6.689918664,178.4649022468963,3.2766844769276573,232.56215457806576
4197,0,0,1,2,0,0,0,5,4,5,1,5,0,6,1,2,4,6,0,5,0,5,1,5,0,234789,53.34781024543152,57.27133554311201,3.0233500480702964,128.76881148905173
4198,0,0,4,2,0,0,0,5,9,7,4,5,0,6,22,2,9,6,0,5,0,7,22,5,0,103583,26.64656560524007,57.05381417930597,3.467738209880062,334.7787001612294
4199,0,0,2,3,0,0,0,5,5,9,2,5,0,6,1,3,5,6,0,5,0,9,1,5,0,105635,47.12578782552712,45.87080238215473,2.559054566,242.25442003719508
4200,0,0,1,0,0,0,0,5,6,5,1,5,0,6,12,0,6,6,0,5,0,5,12,5,0,164869,82.09666585340389,42.92230609331764,2.497684664391739,151.49510607765797
4201,0,0,4,2,0,0,0,5,3,0,4,5,0,6,22,2,3,6,0,5,0,0,22,5,0,242685,43.62599424082529,55.01504107360758,2.581446983,106.37027352973608
4202,0,0,2,1,0,0,0,5,3,8,2,5,0,6,14,1,3,6,0,5,0,8,14,5,0,217350,94.27919444659884,-27.33466292,2.749446776863771,126.49858646716223
4203,0,0,0,3,0,0,0,5,10,3,0,5,0,6,10,3,10,6,0,5,0,3,10,5,0,202749,91.84601536251465,17.47112933578205,2.196369536537058,108.32948801409913
4204,0,0,3,0,0,0,0,5,0,1,3,5,0,6,3,0,0,6,0,5,0,1,3,5,0,275987,55.04672342670563,50.87146616105916,2.499160493183881,90.55355843513938
4205,0,0,3,2,0,0,0,5,9,0,3,5,0,6,5,2,9,6,0,5,0,0,5,5,0,54954.1,73.61033526775846,40.18398721756408,0.9520115034193946,173.23757525269173
4206,0,0,4,2,0,0,0,5,8,10,4,5,0,6,4,2,8,6,0,5,0,10,4,5,0,148227,103.3617422927639,45.23446505128658,2.405650999478385,162.29506091861705
4207,0,0,0,0,0,0,0,5,3,6,0,5,0,6,5,0,3,6,0,5,0,6,5,5,0,329144,88.60299048627637,-0.510484,5.004813483405802,152.05543723737338
4208,0,0,3,1,0,0,0,5,3,4,3,5,0,6,3,1,3,6,0,5,0,4,3,5,0,132310,53.53972055700389,24.47051185014268,1.146432870709301,86.64748474864342
4209,0,0,0,3,0,0,0,5,1,9,0,5,0,6,19,3,1,6,0,5,0,9,19,5,0,208505,38.39607226362783,23.12957406361791,2.455472704738716,117.76565093109116
4210,0,0,4,2,0,0,0,5,3,3,4,5,0,6,17,2,3,6,0,5,0,3,17,5,0,185356,4.239137493071841,-8.19154103,3.103213574116017,167.41910561924175
4211,0,0,2,0,0,0,0,5,9,4,2,5,0,6,13,0,9,6,0,5,0,4,13,5,0,193707,77.38742343470055,-1.264521079,2.432713438927276,125.58727557224447
4212,0,0,3,2,0,0,0,5,4,6,3,5,0,6,3,2,4,6,0,5,0,6,3,5,0,115739,13.42530332112071,33.80558524589321,1.531439438151883,132.31835752441987
4213,0,0,1,3,0,0,0,5,2,0,1,5,0,6,24,3,2,6,0,5,0,0,24,5,0,110232,85.64840864,52.55373877304915,1.591869541,144.4108372567775
4214,0,0,3,2,0,0,0,5,4,8,3,5,0,6,9,2,4,6,0,5,0,8,9,5,0,310940,98.43548498,-12.044572,3.583146297290765,115.23593932240192
4215,0,0,2,2,0,0,0,5,5,10,2,5,0,6,10,2,5,6,0,5,0,10,10,5,0,176795,96.23112052718542,-25.03146811,3.043182784133575,172.13059103105712
4216,0,0,1,2,0,0,0,5,4,9,1,5,0,6,2,2,4,6,0,5,0,9,2,5,0,216556,98.53148350561622,38.28556533673483,2.832734649083835,130.80841210051142
4217,0,0,0,0,0,0,0,5,7,4,0,5,0,6,21,0,7,6,0,5,0,4,21,5,0,263063,-7.74464731,66.92609089593475,5.686818899064992,216.1770716164946
4218,0,0,4,4,0,0,0,5,6,5,4,5,0,6,3,4,6,6,0,5,0,5,3,5,0,167637,51.74256790644974,24.81004864014073,2.2288479993262014,132.95680543831025
4219,0,0,1,3,0,0,0,5,10,6,1,5,0,6,11,3,10,6,0,5,0,6,11,5,0,217655,73.81479220010749,25.73322591237677,2.469227810021082,113.44686820983122
4220,0,0,0,3,0,0,0,5,9,4,0,5,0,6,21,3,9,6,0,5,0,4,21,5,0,110014,-11.09313836,164.3590762475072,4.529034346231838,411.67799973020146
4221,0,0,2,4,0,0,0,5,3,9,2,5,0,6,2,4,3,6,0,5,0,9,2,5,0,271088,100.0911004930277,-27.614346,2.833950580025532,104.53987561328911
4222,0,0,4,0,0,0,0,5,4,6,4,5,0,6,7,0,4,6,0,5,0,6,7,5,0,323469,85.39323482342064,50.82466470539115,2.489176373315429,76.95254795
4223,0,0,0,0,0,0,0,5,7,3,0,5,0,6,14,0,7,6,0,5,0,3,14,5,0,257221,93.90609792,-0.134343846,2.648986134871477,102.9848315212007
4224,0,0,3,4,0,0,0,5,9,2,3,5,0,6,0,4,9,6,0,5,0,2,0,5,0,341368,87.73627852275476,41.60753265130055,2.4263524990266268,71.07732707888927
4225,0,0,2,0,0,0,0,5,5,4,2,5,0,6,24,0,5,6,0,5,0,4,24,5,0,195334,92.90451202160733,68.15553681,4.202785890738659,215.15895290828323
4226,0,0,2,3,0,0,0,5,6,8,2,5,0,6,13,3,6,6,0,5,0,8,13,5,0,166444,76.39441945397701,-11.58581089,1.7344899737786599,104.20862114456872
4227,0,0,1,0,0,0,0,5,6,7,1,5,0,6,14,0,6,6,0,5,0,7,14,5,0,131097,82.44672895455842,39.32164063576377,2.6710013743404297,203.74237201007114
4228,0,0,4,1,0,0,0,5,7,2,4,5,0,6,6,1,7,6,0,5,0,2,6,5,0,422493,86.60468972775716,56.34723630304568,2.950637569173921,69.83873269317884
4229,0,0,3,2,0,0,0,5,10,0,3,5,0,6,14,2,10,6,0,5,0,0,14,5,0,143663,98.24599860466517,-39.39223504,1.821421594254626,126.7843212416994
4230,0,0,2,1,0,0,0,5,8,0,2,5,0,6,14,1,8,6,0,5,0,0,14,5,0,157213,92.44804770038061,-4.729524909,0.9707300708970257,61.74617054
4231,0,0,2,0,0,0,0,5,6,1,2,5,0,6,21,0,6,6,0,5,0,1,21,5,0,142128,-10.28391568,171.4758024160559,2.857857161644592,201.07629472338962
4232,0,0,3,3,0,0,0,5,7,3,3,5,0,6,8,3,7,6,0,5,0,3,8,5,0,92248.6,81.92478093670559,25.04416295168932,2.786719863897919,302.08803861499456
4233,0,0,3,4,0,0,0,5,5,7,3,5,0,6,24,4,5,6,0,5,0,7,24,5,0,113724,93.91652479,175.6325521398053,2.692735015387084,236.77807810023248
4234,0,0,1,3,0,0,0,5,2,5,1,5,0,6,0,3,2,6,0,5,0,5,0,5,0,243553,81.68883611366992,43.15756097815036,3.367091565898154,138.24882329095328
4235,0,0,0,4,0,0,0,5,7,8,0,5,0,6,15,4,7,6,0,5,0,8,15,5,0,258067,35.80047867669327,30.60947441,2.610711208,101.16408561334073
4236,0,0,1,3,0,0,0,5,0,10,1,5,0,6,13,3,0,6,0,5,0,10,13,5,0,165444,69.10962718586819,40.52419273875262,2.498326178724662,151.00736072173433
4237,0,0,3,3,0,0,0,5,5,8,3,5,0,6,22,3,5,6,0,5,0,8,22,5,0,151482,39.45704025304682,-24.72158668,1.150629786159076,75.95818553749463
4238,0,0,3,2,0,0,0,5,5,6,3,5,0,6,12,2,5,6,0,5,0,6,12,5,0,103180,78.01567677301605,16.18153676,2.055031015052128,199.16951105370498
4239,0,0,4,3,0,0,0,5,0,9,4,5,0,6,0,3,0,6,0,5,0,9,0,5,0,182351,77.62095453510551,57.84193662438894,2.3719577327685397,130.07648615957902
4240,0,0,2,1,0,0,0,5,2,10,2,5,0,6,18,1,2,6,0,5,0,10,18,5,0,255991,40.64418968892508,54.18714617866908,2.517534878927182,98.34466363767406
4241,0,0,0,0,0,0,0,5,9,4,0,5,0,6,12,0,9,6,0,5,0,4,12,5,0,306931,87.59167324606729,51.14350178143681,2.611923437278016,85.09806560034718
4242,0,0,1,0,0,0,0,5,2,4,1,5,0,6,1,0,2,6,0,5,0,4,1,5,0,531320,54.85495774044402,55.27822122410277,2.9877509657874923,56.232608706382074
4243,0,0,4,0,0,0,0,5,0,5,4,5,0,6,6,0,0,6,0,5,0,5,6,5,0,363039,88.88290875576394,54.84387283628632,3.4853056458838183,96.00361520067591
4244,0,0,0,2,0,0,0,5,1,2,0,5,0,6,0,2,1,6,0,5,0,2,0,5,0,380992,78.40646660683765,55.19748282975143,2.709212123,71.10942284513376
4245,0,0,4,1,0,0,0,5,0,7,4,5,0,6,19,1,0,6,0,5,0,7,19,5,0,197656,32.26822513637463,-11.54788233,2.253271153712425,113.99963338893963
4246,0,0,2,4,0,0,0,5,4,1,2,5,0,6,8,4,4,6,0,5,0,1,8,5,0,414739,99.91096954938136,0.6882222546589376,3.591465599790458,86.59580121
4247,0,0,0,0,0,0,0,5,1,5,0,5,0,6,12,0,1,6,0,5,0,5,12,5,0,228745,85.99222836,55.20897442191561,2.427047813511806,106.10277005013468
4248,0,0,1,1,0,0,0,5,1,9,1,5,0,6,8,1,1,6,0,5,0,9,8,5,0,256707,83.73520910691434,55.29657328948702,2.676880133,104.27764465207063
4249,0,0,4,3,0,0,0,5,0,1,4,5,0,6,22,3,0,6,0,5,0,1,22,5,0,262450,40.19775163195725,56.58425580255159,2.583855888,98.45135789083675
4250,0,0,4,0,0,0,0,5,10,8,4,5,0,6,0,0,10,6,0,5,0,8,0,5,0,228355,100.9516345751097,26.05742601013253,2.493344600312738,109.18721290590258
4251,0,0,1,1,0,0,0,5,10,0,1,5,0,6,13,1,10,6,0,5,0,0,13,5,0,197344,68.21630701803426,45.62250807011115,2.557921726738372,129.6174054817158
4252,0,0,0,1,0,0,0,5,6,4,0,5,0,6,13,1,6,6,0,5,0,4,13,5,0,107138,71.32921551,40.4082021,3.133691573616573,292.49113980255123
4253,0,0,4,3,0,0,0,5,2,1,4,5,0,6,6,3,2,6,0,5,0,1,6,5,0,112572,73.48321236362281,46.48231506802325,1.271121388874576,112.91630146702343
4254,0,0,3,3,0,0,0,5,1,0,3,5,0,6,23,3,1,6,0,5,0,0,23,5,0,96724.2,-10.30056087,171.3655265469396,2.903589227945482,300.1926330686097
4255,0,0,0,0,0,0,0,5,1,6,0,5,0,6,3,0,1,6,0,5,0,6,3,5,0,352084,27.43684923482708,54.96198529,2.080645269505007,59.095138362010395
4256,0,0,0,4,0,0,0,5,7,6,0,5,0,6,13,4,7,6,0,5,0,6,13,5,0,303579,70.30621434204298,56.69951663244101,3.4495043585102128,113.62789779629725
4257,0,0,0,2,0,0,0,5,9,10,0,5,0,6,9,2,9,6,0,5,0,10,9,5,0,233237,96.33029072,17.48910553047889,2.750619379136967,117.93237690147649
4258,0,0,4,2,0,0,0,5,9,4,4,5,0,6,4,2,9,6,0,5,0,4,4,5,0,362779,88.92348224549069,55.73153853385207,3.664779236,101.0196079744274
4259,0,0,3,0,0,0,0,5,2,8,3,5,0,6,3,0,2,6,0,5,0,8,3,5,0,199841,51.99829087869325,2.463760843263246,2.567762461591065,128.49027284646618
4260,0,0,2,4,0,0,0,5,10,4,2,5,0,6,13,4,10,6,0,5,0,4,13,5,0,201216,74.32220383649523,-30.76612065,2.507946652597847,124.6395243220145
4261,0,0,2,0,0,0,0,5,5,1,2,5,0,6,14,0,5,6,0,5,0,1,14,5,0,100542,91.33722927166679,-1.732953097,2.5682083201915518,255.43636691050025
4262,0,0,4,4,0,0,0,5,1,3,4,5,0,6,5,4,1,6,0,5,0,3,5,5,0,586787,87.81738669031714,55.48493218661726,2.856987220336989,48.68865909328238
4263,0,0,0,1,0,0,0,5,3,6,0,5,0,6,6,1,3,6,0,5,0,6,6,5,0,199353,97.02505112961032,-12.42071462,1.7147316948410232,86.01484276
4264,0,0,1,4,0,0,0,5,1,2,1,5,0,6,15,4,1,6,0,5,0,2,15,5,0,379701,36.47029521821328,40.86831296464985,2.507662013,66.04307106794926
4265,0,0,2,3,0,0,0,5,2,6,2,5,0,6,3,3,2,6,0,5,0,6,3,5,0,177283,52.86584122566324,44.69805599628221,1.889316027516585,106.5706259210745
4266,0,0,1,0,0,0,0,5,1,9,1,5,0,6,17,0,1,6,0,5,0,9,17,5,0,227186,38.81057807862526,38.79009901843261,2.596799743419397,114.30280666147549
4267,0,0,4,2,0,0,0,5,5,6,4,5,0,6,8,2,5,6,0,5,0,6,8,5,0,103936,81.15020766283067,43.49649882812574,3.641663233808932,350.3755420459641
4268,0,0,4,4,0,0,0,5,10,8,4,5,0,6,20,4,10,6,0,5,0,8,20,5,0,89659.8,103.6481242257903,13.72598151442194,4.074657380355598,454.4575584995279
4269,0,0,4,3,0,0,0,5,10,8,4,5,0,6,22,3,10,6,0,5,0,8,22,5,0,168577,39.56659123842395,22.11543845741354,3.2080528418399266,190.30192979112968
4270,0,0,3,0,0,0,0,5,9,4,3,5,0,6,13,0,9,6,0,5,0,4,13,5,0,150127,75.85279624881721,46.05524290111236,2.482861772,165.38409290543007
4271,0,0,3,0,0,0,0,5,1,5,3,5,0,6,18,0,1,6,0,5,0,5,18,5,0,237177,37.70302825768132,29.60026403827806,2.607229889884746,109.92760216567146
4272,0,0,3,4,0,0,0,5,6,7,3,5,0,6,21,4,6,6,0,5,0,7,21,5,0,56839.1,-17.30914532,178.2509996489317,3.012491456470646,530.0033702980248
4273,0,0,3,0,0,0,0,5,3,3,3,5,0,6,9,0,3,6,0,5,0,3,9,5,0,258439,80.88202294518658,21.62301290521194,2.153271657057053,83.31837133935099
4274,0,0,0,3,0,0,0,5,4,9,0,5,0,6,14,3,4,6,0,5,0,9,14,5,0,44257.7,85.96721710141479,12.86585080402687,2.627027450126147,593.5752310052594
4275,0,0,1,0,0,0,0,5,6,6,1,5,0,6,21,0,6,6,0,5,0,6,21,5,0,131980,-19.96106696,168.9225660573574,4.328661499164397,327.97859517839044
4276,0,0,0,3,0,0,0,5,9,5,0,5,0,6,15,3,9,6,0,5,0,5,15,5,0,193059,6.825500736012251,-1.934002748,3.153136801118937,163.32503540984553
4277,0,0,4,1,0,0,0,5,0,1,4,5,0,6,21,1,0,6,0,5,0,1,21,5,0,301453,5.209218403276818,54.65835288885695,2.640911918030381,87.60609176
4278,0,0,1,2,0,0,0,5,10,8,1,5,0,6,22,2,10,6,0,5,0,8,22,5,0,160951,41.62745570471169,26.62103518,3.470335150106755,215.61438885789806
4279,0,0,3,0,0,0,0,5,5,5,3,5,0,6,18,0,5,6,0,5,0,5,18,5,0,138636,41.21340245128349,16.28174578786071,3.3921517407433086,244.68043947771923
4280,0,0,3,0,0,0,0,5,8,4,3,5,0,6,21,0,8,6,0,5,0,4,21,5,0,124707,-14.1400281,176.7674593241243,2.772681547430532,222.33567862513988
4281,0,0,0,3,0,0,0,5,0,6,0,5,0,6,20,3,0,6,0,5,0,6,20,5,0,146942,77.69638618358333,21.20903404882982,2.3438830488533497,159.51076267189433
4282,0,0,4,2,0,0,0,5,2,2,4,5,0,6,19,2,2,6,0,5,0,2,19,5,0,136489,34.32810847,-42.32767144,1.600007635157377,117.22612336213007
4283,0,0,0,4,0,0,0,5,2,3,0,5,0,6,1,4,2,6,0,5,0,3,1,5,0,390896,53.72607952340799,66.85280118661748,2.3240548550303872,59.45455709524751
4284,0,0,0,4,0,0,0,5,6,7,0,5,0,6,18,4,6,6,0,5,0,7,18,5,0,119179,41.32613854264281,55.00304117,2.574847670414147,216.04877288902802
4285,0,0,4,3,0,0,0,5,10,8,4,5,0,6,14,3,10,6,0,5,0,8,14,5,0,157730,78.74444282,23.74057690166088,1.694417220932262,107.42517092070385
4286,0,0,3,1,0,0,0,5,6,4,3,5,0,6,15,1,6,6,0,5,0,4,15,5,0,159015,36.11291938308236,-9.835999142,1.7117653827561912,107.6480446974305
4287,0,0,0,2,0,0,0,5,9,8,0,5,0,6,11,2,9,6,0,5,0,8,11,5,0,430324,72.41369140380543,48.96541171227404,3.627687788493981,84.30131223203867
4288,0,0,3,3,0,0,0,5,4,9,3,5,0,6,9,3,4,6,0,5,0,9,9,5,0,237367,98.72887864167014,-39.02578368,2.606098844704182,109.79196117001024
4289,0,0,2,2,0,0,0,5,8,3,2,5,0,6,7,2,8,6,0,5,0,3,7,5,0,193894,104.7245842794804,-46.63614414,2.838012834708533,146.36929635308636
4290,0,0,4,2,0,0,0,5,4,7,4,5,0,6,12,2,4,6,0,5,0,7,12,5,0,237985,98.76398926,1.947791376255627,2.600826493754634,109.28531183707521
4291,0,0,1,0,0,0,0,5,2,7,1,5,0,6,1,0,2,6,0,5,0,7,1,5,0,412174,45.73099888993814,54.88994992039979,3.4032915084883633,82.56929133056337
4292,0,0,1,0,0,0,0,5,9,3,1,5,0,6,20,0,9,6,0,5,0,3,20,5,0,435348,80.96408290745906,54.77144792112171,3.438506899798501,78.98294926813723
4293,0,0,0,0,0,0,0,5,0,10,0,5,0,6,3,0,0,6,0,5,0,10,3,5,0,214127,18.49273618436449,44.89412445528822,3.052834512394248,142.5712083200273
4294,0,0,4,3,0,0,0,5,9,9,4,5,0,6,22,3,9,6,0,5,0,9,22,5,0,158590,45.13833546397411,49.04172252369491,2.367155225546673,149.26257806587256
4295,0,0,0,4,0,0,0,5,1,2,0,5,0,6,11,4,1,6,0,5,0,2,11,5,0,499085,68.89003312340284,55.15578292880537,3.3128306748656526,66.37808539
4296,0,0,0,0,0,0,0,5,0,10,0,5,0,6,20,0,0,6,0,5,0,10,20,5,0,421190,88.09828329068701,55.50578569667629,2.928570850613664,69.53087325467517
4297,0,0,3,3,0,0,0,5,1,8,3,5,0,6,1,3,1,6,0,5,0,8,1,5,0,196476,54.04338567948683,46.74966478083716,1.6608946181420021,84.53422393279595
